Ranking,Puntaje_mat,PTJE_NEM,PROMEDIO_NOTAS,GENERO,TIPO_ESTABLECIMIENTO,Comuna_alumno,Univ,INGRESO_PERCAPITA_GRUPO_FA,Id_alumno,AÑO_ADMISION,ID_nuevo,Iniciales
2,779.0,823,6.38,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5993559079367,2026,10449,UANDES
3,779.0,823,6.38,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5993559079367,2026,10449,PUC
4,779.0,823,6.38,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,10,id_5993559079367,2026,10449,UCH
1,741.0,851,6.48,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,6,id_5993559179302,2026,10450,USM
1,821.0,901,6.65,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,99,id_5993559279361,2026,10451,UDD
1,780.0,699,5.95,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_5993559379349,2026,10452,PUC
2,780.0,699,5.95,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,3,id_5993559379349,2026,10452,UCH
1,780.0,808,6.33,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,3,id_5993559779393,2026,10453,USM
1,1000.0,779,6.23,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5993559979305,2026,10454,UCH
1,875.0,779,6.23,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5994559079455,2026,10455,UAI
2,875.0,779,6.23,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_5994559079455,2026,10455,UANDES
1,1000.0,751,6.13,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5994559079471,2026,10456,UCH
2,1000.0,751,6.13,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5994559079471,2026,10456,USM
1,753.0,694,5.93,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,3,id_5994559079474,2026,10457,UCH
1,821.0,599,5.6,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5994559179414,2026,10458,UDD
1,1000.0,785,6.25,MASCULINO,PARTICULAR PAGADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5994559179455,2026,10459,PUC
2,1000.0,785,6.25,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5994559179455,2026,10459,UCH
3,1000.0,785,6.25,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5994559179455,2026,10459,USM
4,1000.0,785,6.25,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,99,id_5994559179455,2026,10459,UDD
1,554.0,500,5.25,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,10,id_5994559279453,2026,10460,UDD
1,710.0,928,6.75,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,3,id_5994559379424,2026,10461,UCH
1,938.0,765,6.18,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,4,id_5994559479402,2026,10462,UAI
1,861.0,793,6.28,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5994559479408,2026,10463,PUC
2,861.0,793,6.28,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5994559479408,2026,10463,UDD
1,1000.0,942,6.8,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5994559579406,2026,10464,UCH
1,807.0,699,5.95,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,8,id_5994559679452,2026,10465,UAI
1,618.0,536,5.38,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5994559779441,2026,10466,UCH
2,618.0,536,5.38,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5994559779441,2026,10466,PUC
1,793.0,765,6.18,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,10,id_5994559879426,2026,10467,USM
2,793.0,765,6.18,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5994559879426,2026,10467,UANDES
3,793.0,765,6.18,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5994559879426,2026,10467,UAI
1,792.0,830,6.4,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5994559979456,2026,10468,UDD
2,792.0,830,6.4,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5994559979456,2026,10468,UAI
1,710.0,815,6.35,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5995559079568,2026,10469,UCH
2,710.0,815,6.35,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5995559079568,2026,10469,PUC
1,793.0,865,6.53,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,3,id_5995559379500,2026,10470,USM
1,645.0,771,6.2,MASCULINO,MUNICIPAL,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_5995559379557,2026,10471,PUC
2,645.0,771,6.2,MASCULINO,MUNICIPAL,OTRA REGION,UNIVERSIDAD DE CHILE,1,id_5995559379557,2026,10471,UCH
1,1000.0,870,6.55,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5995559379573,2026,10472,PUC
2,1000.0,870,6.55,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,99,id_5995559379573,2026,10472,UCH
1,1000.0,922,6.73,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,4,id_5995559679530,2026,10473,UCH
2,1000.0,922,6.73,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,4,id_5995559679530,2026,10473,PUC
3,1000.0,922,6.73,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,4,id_5995559679530,2026,10473,USM
1,581.0,650,5.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5995559679555,2026,10474,USM
2,581.0,650,5.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5995559679555,2026,10474,UDD
3,581.0,650,5.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5995559679555,2026,10474,UCH
1,780.0,907,6.68,FEMENINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5995559779562,2026,10475,UAI
2,780.0,907,6.68,FEMENINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5995559779562,2026,10475,USM
1,609.0,787,6.25,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,3,id_5995559779589,2026,10476,UCH
2,609.0,787,6.25,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_5995559779589,2026,10476,PUC
1,880.0,808,6.33,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,10,id_5995559979505,2026,10477,UCH
2,880.0,808,6.33,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5995559979505,2026,10477,PUC
3,880.0,808,6.33,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5995559979505,2026,10477,UANDES
1,975.0,823,6.38,MASCULINO,PARTICULAR PAGADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5995559979567,2026,10478,PUC
2,975.0,823,6.38,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,10,id_5995559979567,2026,10478,UCH
1,948.0,865,6.53,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,4,id_5995559979572,2026,10479,UCH
2,948.0,865,6.53,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,4,id_5995559979572,2026,10479,USM
1,975.0,922,6.73,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5996559079671,2026,10480,PUC
2,975.0,922,6.73,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5996559079671,2026,10480,UCH
1,587.0,713,6.0,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_5996559279671,2026,10481,PUC
2,587.0,713,6.0,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_5996559279671,2026,10481,UCH
1,690.0,644,5.75,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,2,id_5996559579614,2026,10482,USM
1,937.0,928,6.75,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_5996559679668,2026,10483,PUC
2,937.0,928,6.75,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_5996559679668,2026,10483,UCH
1,992.0,893,6.63,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5996559779603,2026,10484,PUC
2,992.0,893,6.63,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5996559779603,2026,10484,UAI
1,937.0,856,6.5,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,8,id_5996559779636,2026,10485,PUC
2,937.0,856,6.5,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,8,id_5996559779636,2026,10485,UCH
1,601.0,828,6.4,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,9,id_5996559779676,2026,10486,USM
1,753.0,799,6.3,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,9,id_5997559179760,2026,10487,UDD
2,753.0,799,6.3,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,9,id_5997559179760,2026,10487,UANDES
1,793.0,814,6.35,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5997559379777,2026,10488,PUC
2,793.0,814,6.35,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,10,id_5997559379777,2026,10488,UCH
3,793.0,814,6.35,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5997559379777,2026,10488,UAI
4,793.0,814,6.35,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,10,id_5997559379777,2026,10488,USM
5,793.0,814,6.35,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5997559379777,2026,10488,UANDES
6,793.0,814,6.35,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,10,id_5997559379777,2026,10488,UDD
1,502.0,799,6.3,FEMENINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,9,id_5997559479703,2026,10489,USM
2,502.0,799,6.3,FEMENINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,9,id_5997559479703,2026,10489,UDD
1,807.0,793,6.28,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,6,id_5997559479737,2026,10490,UCH
1,602.0,694,5.93,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,5,id_5997559679723,2026,10491,UDD
2,602.0,694,5.93,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,5,id_5997559679723,2026,10491,UAI
1,807.0,594,5.58,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,5,id_5998559079897,2026,10492,USM
1,937.0,893,6.63,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5998559179809,2026,10493,UCH
1,807.0,793,6.28,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_5998559179863,2026,10494,PUC
2,807.0,793,6.28,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,7,id_5998559179863,2026,10494,UCH
1,842.0,799,6.3,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5998559279841,2026,10495,UAI
2,842.0,799,6.3,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5998559279841,2026,10495,UDD
1,900.0,842,6.45,MASCULINO,PARTICULAR PAGADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5998559279843,2026,10496,PUC
2,900.0,842,6.45,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5998559279843,2026,10496,UCH
3,900.0,842,6.45,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5998559279843,2026,10496,UAI
1,601.0,694,5.93,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5998559279863,2026,10497,UCH
1,710.0,456,5.13,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5998559279886,2026,10498,USM
1,1000.0,828,6.4,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5998559379881,2026,10499,PUC
2,1000.0,828,6.4,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5998559379881,2026,10499,UCH
3,1000.0,828,6.4,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5998559379881,2026,10499,UAI
4,1000.0,828,6.4,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5998559379881,2026,10499,UDD
1,793.0,814,6.35,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_5998559379889,2026,10500,PUC
2,793.0,814,6.35,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_5998559379889,2026,10500,UCH
3,793.0,814,6.35,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,id_5998559379889,2026,10500,USM
4,793.0,814,6.35,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,1,id_5998559379889,2026,10500,UANDES
1,975.0,808,6.33,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_5998559579831,2026,10501,UCH
1,938.0,928,6.75,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5998559779855,2026,10502,UCH
2,938.0,928,6.75,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5998559779855,2026,10502,UAI
1,690.0,751,6.13,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,7,id_5999559179951,2026,10503,UDD
2,690.0,751,6.13,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,7,id_5999559179951,2026,10503,UAI
1,621.0,694,5.93,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5999559179959,2026,10504,UCH
1,673.0,837,6.43,FEMENINO,MUNICIPAL,OTRA REGION,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,id_5999559179991,2026,10505,USM
1,595.0,722,6.03,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_5999559279905,2026,10506,UCH
2,595.0,722,6.03,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_5999559279905,2026,10506,PUC
3,595.0,722,6.03,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,id_5999559279905,2026,10506,USM
1,900.0,814,6.35,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5999559579952,2026,10507,UCH
2,900.0,814,6.35,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5999559579952,2026,10507,USM
3,900.0,814,6.35,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5999559579952,2026,10507,UAI
1,738.0,628,5.7,FEMENINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5999559579970,2026,10508,UCH
1,648.0,808,6.33,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5999559879930,2026,10509,UCH
1,798.0,771,6.2,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_5999559979982,2026,10510,UCH
2,798.0,771,6.2,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,id_5999559979982,2026,10510,USM
1,900.0,970,6.9,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_6013960871355,2026,10511,UCH
1,648.0,757,6.15,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_6015960071513,2026,10512,UCH
2,648.0,757,6.15,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_6015960071513,2026,10512,PUC
1,900.0,713,6.0,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,5,id_6028960172803,2026,10513,USM
1,756.0,488,5.23,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,9,id_6060960076020,2026,10514,UDD
1,738.0,757,6.15,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_6073960677347,2026,10515,UCH
1,923.0,736,6.08,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,8,id_6154961575468,2026,10516,USM
2,923.0,736,6.08,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,8,id_6154961575468,2026,10516,UAI
1,793.0,928,6.75,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,6,id_6163961876399,2026,10517,USM
1,634.0,513,5.3,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_6166961576600,2026,10518,USM
1,975.0,842,6.45,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_6210962671018,2026,10519,PUC
1,691.0,542,5.4,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,4,id_6289962478982,2026,10520,PUC
2,691.0,542,5.4,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,4,id_6289962478982,2026,10520,UCH
3,691.0,542,5.4,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,4,id_6289962478982,2026,10520,USM
1,553.0,456,5.13,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,4,id_6291962379155,2026,10521,UDD
1,634.0,441,5.08,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_6352963675236,2026,10522,UDD
1,975.0,337,4.75,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_6375963677556,2026,10523,UCH
1,996.0,785,6.25,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,9,id_6406964970673,2026,10524,PUC
2,996.0,785,6.25,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,9,id_6406964970673,2026,10524,UANDES
3,996.0,785,6.25,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,9,id_6406964970673,2026,10524,UAI
1,1000.0,914,6.7,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,5,id_6483964478354,2026,10525,UCH
2,1000.0,914,6.7,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,id_6483964478354,2026,10525,PUC
1,780.0,415,5.0,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_6601966570172,2026,10526,USM
1,738.0,715,6.0,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_6611966871175,2026,10527,USM
1,938.0,842,6.45,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,id_6663966476340,2026,10528,USM
1,1000.0,722,6.03,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_6685966278591,2026,10529,PUC
2,1000.0,722,6.03,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,7,id_6685966278591,2026,10529,UCH
3,1000.0,722,6.03,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,7,id_6685966278591,2026,10529,UAI
4,1000.0,722,6.03,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,7,id_6685966278591,2026,10529,USM
5,1000.0,722,6.03,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,7,id_6685966278591,2026,10529,UDD
1,723.0,668,5.83,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE LOS ANDES,1,id_6695966179507,2026,10530,UANDES
